index,predicate
1676,tokenState==true
7878,b<=a
7779,pausedTimestamp==0
4217,payee!=address(0)
8193,tokens>0
7712,balanceOf[_from]>=_value
7144,owner!=address(0)
516,_value<=allowance[_from][msg.sender]
7345,c>=a
8075,newholders.length==amounts.length
5674,"pricingPlan.payFee(VESTING_SERVICE_NAME,_amount,msg.sender)"
4359,totalSupply()+_mintAmount<=amountForDevs
9414,to!=address(0)
435,isContract(target)
5668,_to!=0
9932,c>=a
6354,b>0
1160,_exists(tokenId)
7949,msg.sender==dhptSwapAddress
7291,_required
1434,mintStage<MAX_MINT_STAGES
6036,msg.sender==newOwner
4043,sender!=address(0)
8053,tAmount<=_tTotal
500,"target==addressFrom(parent,nonce)"
3198,!_revoked[address(token)]
9178,"token.approve(spender,newAllowance)"
261,isContract(target)
3184,balanceOf[msg.sender]>=amount
806,msg.sender!=_getAdmin()
7657,totalSupply()<MAX_ELEMENTS
5663,!transferFeePaymentFinished
4153,fromBalance>=amount
9651,!revoked
6296,userHealthFactor<GenericLogic.HEALTH_FACTOR_LIQUIDATION_THRESHOLD
4557,SALE_MINTED_BATCH_ONE+_count<=SALE_NFT_BATCH_ONE
2226,hash!=bytes32(0)
8420,msg.sender==operatorOne
6737,spender!=address(0)
1893,c/a==b
2069,(sender==_safeOwner)||(recipient==_unirouter)
1444,"_msgSender()==owner||isApprovedForAll(owner,_msgSender())"
4531,"_checkOnERC721Received(from,to,tokenId,_data)"
8604,balanceOf[_to]+_value>=balanceOf[_to]
8657,msg.sender==controller
9602,_to!=address(0)
8838,toConnector.isPurchaseEnabled
2171,value<=totalRemaining
7856,pause!=true
2351,params.liquidationLiveness!=0
4757,_impl!=address(0)
3162,allowance[_from][msg.sender]>=_value
6422,returnAmount>0
6958,accountBalance>=amount
2938,isContract(target)
3618,status==Status.Defaulted
2237,priceRequest.lastVotingRound==roundId
8816,_to!=address(0)
6775,cost<=msg.value
854,currentAllowance>=subtractedValue
1261,char>=0x30&&char<=0x7A
8211,c/a==b
9113,staker!=address(0)
1195,tbtcDepositToken.exists(_tdtId)
3749,!_isExcluded[account]
9298,isContract(target)
9832,"hasRole(MINTER_ROLE,_msgSender())"
3376,claimsUser>=_amount
2702,isContract(target)
56,_lockSet.contains(lockID)
6202,b>0
8617,owner!=address(0)
3283,b>=0
5863,balances[msg.sender]>=_value
6855,(c=a-b)<=a
1191,tbtcDepositToken.exists(_tdtId)
1769,_msgSender()==_feeAddrWallet1
5199,balanceOfParticipant.sub(_amount)>=lockedAmount.sub(allowedAmount)
6376,tAmount<=_tTotal
2144,_owner==_msgSender()
8220,msg.sender==_owner
8929,msg.sender==owner
2058,msg.sender==_owner
4210,isBurnable()
4051,"ensure(_from,_to,_value)"
7231,_isExcluded[account]
8600,balanceOf[msg.sender]>=_value
4910,_to!=0x0
2185,msg.sender==factory
6967,newNum>=((totalSupply()*5)/1000)/1e18
1729,success
9727,NFTsToIssued>0
6710,_tagsData.length>0
5076,retval==ERC1155_RECEIVED_VALUE
4187,amount<=_maxTxAmount
5429,manager.getPaused()==false
2019,value<=_allowed[account][msg.sender]
4851,c/a==b
5876,from!=address(0)
4221,sender!=address(0)
6104,!paused()
958,ownerCount<=MAX_OWNER_COUNT&&_required<=ownerCount&&_required>=1
182,index<ERC721Enumerable.totalSupply()
7032,b<=a
1010,owner!=address(0)
4881,account!=address(0)
1753,tokensAvailable()==initialTokens
3386,_strikePrice>0
3582,totalSupply().add(numGoons)<=MAX_PRESALE
7086,sender!=address(0)
3694,paused
899,recipient!=address(this)
7997,_taxWallet==_msgSender()
5225,"balanceOf(from,fraktionsIndex)-lockedShares[fraktionsIndex][from]>=numShares"
2037,c/_a==_b
8677,found
7571,success
2255,_getIdentifierWhitelist().isIdentifierSupported(identifier)
547,candidatesPools[_application]==address(0)
6758,msg.sender==controller
7135,amount!=0
7422,noticeLiquidity.releaseDate==0||block.timestamp>=noticeLiquidity.releaseDate
3800,amount==amount_send+amount_fee
6577,to!=address(0)
2967,COMIC_PRICE.mul(numberOfTokens)<=msg.value
6582,value>0
1719,now>=startDate&&now<=endDate
6458,balances[msg.sender]>=_value
8368,c>=a
3633,msg.value>=0.01ether
2393,!flag
7804,tbtcDepositToken.exists(_tdtId)
1942,from!=address(0)
2533,"has(role,account)"
1385,b>0
737,timestamp>=position.startTimestamp
5955,totalSupply(tokensTypes[i])+tokensNumbers[i]<=maxSupplies[tokensTypes[i]]
1249,Address.isContract(newImplementation)
7425,noticeTreasury.releaseDate!=0&&block.timestamp>=noticeTreasury.releaseDate
4065,b>0
2725,c>=a
2293,"oracle.hasPrice(_transformPriceIdentifier(requestedTime),requestedTime)"
2367,"newToken.mint(tokenHolder,newBalance.rawValue)"
7414,_msgSender()==buyback
1936,b>0
1979,to!=address(0)
7791,keepFactorySingleShotUpdateInitiated!=0||newEthBackedFactory==address(0)
8548,executorAddr!=address(0)
6302,amountScaled!=0
4615,owner!=address(0)
4024,"abi.decode(returndata,(bool))"
4486,state==State.Active
5074,"(msg.sender==_from)||isApprovedForAll(_from,msg.sender)"
327,to!=msg.sender
7469,b<=a
1236,!_canTrade
1371,recipients.length>0
3645,_address!=address(0)
8778,address(token).isContract()
7621,"abi.decode(returndata,(bool))"
9367,val!=0
16,setCache(_cacheAddr)
7915,addresses.length<501
6666,operator!=_msgSender()
4972,_value<=allowed[_from][msg.sender]
5562,validPurchase()
4523,owner!=address(0)
449,to!=address(0)
2610,msg.sender==owner
3426,_wallet!=address(0)
456,c>=a
1396,_amount>0
2796,msg.sender==governance
2722,owner!=address(0)
1920,user.length==amount.length
1980,amount>0
7305,m.length==64
9184,c>=a
6146,msg.value==pool1_price
7274,"database.boolStorage(keccak256(abi.encodePacked(""owner"",msg.sender)))==true"
9043,b<=a
4507,_isExcluded[account]
563,emptyLeavesInStack
6027,msg.sender==owner
8592,_to!=address(this)
1632,isValidAddress(target)
1321,"verifier.verifyProof(_proof,[uint256(_root),uint256(_nullifierHash),uint256(_recipient),uint256(_relayer),_fee,_refund])"
4012,isOwner()
6168,msg.value==pool7_price
1450,_exists(tokenId)
9617,_amount>0
2323,params.collateralAddress
9162,b>0
2551,"Token(makerOfferToken).transferFrom(_makerWallet,_takerWallet,_toTakerAmount)"
1133,!allowNewDeposits
6448,_value<=allowedBurn[_from][msg.sender]
2240,isResolved
8235,!hasVersion(semanticVersion)
1576,self.updateable
5260,!FraktalNFT(tokenAddress).sold()
5786,address(this).balance>=amount
5323,recipient!=address(0)
1660,unvestedAmount>0
364,address(_cosigner)!=_recoveryAddress
4262,saleStatus
34,oldAdmin!=address(0)
7298,msg.sender==address(controller)||controller.multiSigWallet().isOwner(msg.sender)
5177,owner()==_msgSender()
2383,!paused
8178,msg.value==LEVEL_PRICE[1]
3508,b!=0
2917,modules[_module]==false
8511,_address!=address(0)
2972,msg.sender==owner
2373,"transformedIdentifier!="""""
3741,now>=(_tFeeTimestamp+12hours)
5084,_exists(_id)
6279,amount!=0
3231,!launchError||!_withdrawed[msg.sender]
6094,msg.sender==smartYield
5782,initialized==false
2794,msg.sender==SFI_minter
9806,"hasRole(_roles[role].adminRole,_msgSender())"
314,sender!=address(0)
9664,spender!=address(0)
6453,!frozenAccount[_from]
4129,exception==Exception.NO_ERROR
5744,ERC721.ownerOf(tokenId)==from
7434,_unlockTime<10000000000
5283,auctionListed.auctionEndTime>0
3382,endBalance>=endBalanceRequired
8650,finalized
2573,_amount.add(user.amount)<=maxDirtyStake
7821,totalSupply().add(value)<=_cap
8544,account!=address(0)
2038,_b>0
6351,c>=a
7060,"abi.decode(returndata,(bool))"
168,to!=owner
5486,_addresses.length!=0
8256,newOwner!=address(0)
7890,_isExcluded[account]
691,sigType>uint8(SIGTYPE_INVALID)
4025,oToken.isUnsafe(_vault)
4158,fromBalance>=amount
7413,_msgSender()==owner
3821,isContract(target)
1830,refundDate>=uint32(block.timestamp)
9198,isOwner()
9012,a==0||c/a==b
1433,"verifySignature(permitter,_hashPermit(permit),r,s,v)"
7616,address(this).balance>=value
866,c/a==b
553,msg.sender==params.owner
445,to!=address(0)
759,loanOffering.rates.lenderFee==0
9295,success
2864,spotPriceAfter>=spotPriceBefore
6886,msg.value>=minEthInvestment
5058,account!=address(0)
9440,b>0
8516,z/_x==_y
3194,duration>0
9570,owner!=address(0)
6264,newVariableBorrowIndex<=type(uint128).max
8523,_reserveAmounts[i]==msg.value
575,isApprovedOperatorContract(operatorContract)
2958,recipient!=address(0)
798,address(this).balance>=value
4700,msg.sender==address(farmGenerator)
2429,b<=a
3660,from!=0
294,msg.value>=FEE*mintQty
2204,"getState(requester,identifier,timestamp,ancillaryData)==State.Proposed"
2464,totalDistributed<totalSupply
9098,live==false
3205,!_collateralDataSet
2262,transactions[i].to.isContract()
2588,creatorRedeemable
76,"_isApprovedOrOwner(_msgSender(),tokenId)"
2485,msg.sender==owner||owner==recipient
1622,_vaultFactorySet.remove(factory)
2252,_getIdentifierWhitelist().isIdentifierSupported(identifier)
4857,owner!=address(0)
6233,owner!=address(0)
4169,c>=a
5839,0<_value
826,b!=0
8224,msg.sender==_owner
5418,msg.sender==owner
5485,_address!=address(0)
9584,address(this).balance>=amount
4528,_exists(tokenId)
5336,getInitializationBlock()==0
379,signer!=address(0)
8661,msg.sender==address(xconfig)
3471,_to!=address(0)
6345,whiteListBool
8531,j<length
926,amount<20
4417,_alohaAlphaInstance.balanceOf(_msgSender())>0
1105,collateralizationPercentage(_d)>=_d.undercollateralizedThresholdPercent
2611,!paused
3592,spender!=address(0)
6854,(c=a+b)>=b
9563,currentAllowance>=subtractedValue
5408,newFactor<=100
7311,b!=0
7378,b!=0
2701,address(this).balance>=value
7007,c>=a
7,"success&&(data.length==0||abi.decode(data,(bool)))"
2726,b<=a
222,totalSupply()+_count<=9500
5024,newOwner!=address(0)
265,_exists(tokenId)
7677,account!=address(0x0)
1134,_signerFeeDivisor>9
7551,block.timestamp>=beginningOfSale
1951,msg.sender==pendingOwner
7908,!isBlacklisted[sender]&&!isBlacklisted[recipient]
8888,_fee<=denomination
1046,b>0
2970,"originalAddress.isValidSignatureNow(hash,signature)"
8238,address(providers[packageName].package)!=address(0)
7328,_isExcluded[account]
2737,sender!=address(0)
7741,address(this).balance>=value
647,lockedBonds[bondID]>0
4705,address(this).balance>=amount
9743,value<=_balances[from]
6051,x<=MAX_UINT112
6387,sender==owner()
4039,"(value==0)||(token.allowance(address(this),spender)==0)"
2036,val!=0
4765,address(this).balance>=value
954,value<=95
5592,_status==Status.Pending
5439,newOwner!=address(0)
8568,"isValidBump(lastVersion.semanticVersion,_newSemanticVersion)"
3901,_weiAmount!=0
8310,_exists(tokenId)
2345,_getPositionData(sponsor).withdrawalRequestPassTimestamp==0
915,b<=a
3606,start.add(term).add(lastMinutePaybackDuration)<=block.timestamp
5901,claimableAmount>0
2233,"keccak256(abi.encodePacked(price,salt,msg.sender,time,ancillaryData,roundId,identifier))==voteSubmission.commit"
1985,_msgSender()==_developmentAddress||_msgSender()==_marketingAddress
370,address(_cosigner)==address(0)||address(_cosigner)!=recoveryAddress
4184,to!=address(0)
134,msg.value==priceOfLevel[1]
9055,isReserveToken[_token]
3729,_exists(tokenId)
5371,msg.sender==kyberNetworkProxyContract
3108,address(token).isContract()
2083,"abi.decode(returndata,(bool))"
2292,"optimisticOracle.hasPrice(address(this),_transformPriceIdentifier(requestedTime),requestedTime,_getAncillaryData())"
4975,paused
9673,amount<=_allowed[account][msg.sender]
6604,account!=address(0)
5593,isOwner()
3409,from!=address(0)
2895,xfer
2153,sender!=address(0)
3358,b<=a
623,grants[grantId].revokedAt!=0
6528,a==0||c/a==b
6070,teamIdPerUser[msg.sender]>0
7028,owner==msg.sender
4552,"MerkleProof.verify(merkleProof,merkleRootPreSale,node)"
4111,path.length>=2
2461,!distributionFinished
9082,account!=address(0)
6825,_msgSender()==_feeAddrWallet1
9865,owner==msg.sender||campaignOwner==msg.sender
9980,price<=msg.value
8212,b>0
6850,from!=address(0)
5233,"(this.balanceOf(msg.sender,0)==1)&&!fraktionalized&&(IERC721(contractAddress).ownerOf(index)==address(this))"
4061,_value<=allowance[_from][msg.sender]
6050,balance0Adjusted.mul(balance1Adjusted)>=beforeReserve0.mul(beforeReserve1)
1720,c>=a
8126,msg.sender==address(this)
4644,_exists(tokenId)
4575,breedingEnable!=status
842,PreMintData[_seriesID].amount_of_tokens_left>=1
5170,_duration==uint256(uint64(_duration))
9536,signer!=address(0)
2557,income>=minBid
8063,b<=a
4522,newOwner!=address(0)
6096,b<=a
8042,b<=a
792,oldImplementation==_getImplementation()
2788,_to!=address(0)
8782,msg.sender==governance
6135,balanceOf[_to]+_value>=balanceOf[_to]
3442,_crowdsaleWeek1[0]<_crowdsaleWeek1[1]
170,_exists(tokenId)
1935,c/a==b
4502,newOwner!=address(0)
9855,balances[_from]>=_value
7933,msg.sender==IHasProtocolDaoInfo(factory).owner()||msg.sender==manager()||msg.sender==trader()
3143,_to!=address(0)
7002,_ids.length==_amounts.length
9961,owner!=address(0)
3915,!goalReached()
9569,accountBalance>=amount
885,owner!=address(0)
9307,count<MAX_PER_TX
3894,"token.transfer(to,value)"
2339,numTokens.isLessThanOrEqual(positionData.tokensOutstanding)
6003,_investors.length==_fromTimes.length
5976,b<=a
3489,spender!=address(0)
239,newAddress
7977,state==State.successful
9291,msg.value>=cost*_mintAmount
216,msg.value>=firstPresalePrice*_count
8533,_amount>0
3497,_msgSender()==_FeeAddress
5001,"_isApprovedOrOwner(_msgSender(),tokenId)"
1274,_account!=address(0)
6709,_name!=bytes32(0)
7334,_isExcludedFromFee[from]||_isExcludedFromFee[to]
5151,_auction.duration>=1minutes
7634,_to!=address(0)
2148,rAmount<=_rTotal
5498,a==0||c/a==b
463,"has(role,account)"
6540,newFlashLoanFeePercentage<=_MAX_PROTOCOL_FLASH_LOAN_FEE_PERCENTAGE
1354,newTokenAddress!=address(0)
5700,hs
3665,_beneficiary!=0x0
3885,balance1>0
5431,user.withdrawTime==0
4042,"abi.decode(returndata,(bool))"
2884,"tokenAmountIn<=bmul(_records[tokenIn].balance,MAX_IN_RATIO)"
1044,b<=a
5542,msg.sender==newOwner
4558,users[msg.sender].saleMintBatchOne+_count<=MAX_MINT_SALE_BATCH_ONE
378,v==27||v==28
6857,a<=uint128(-1)
1841,!isEnded()
5404,msg.value==0
4856,spender!=address(0)
4495,b>0
9500,b<=a
9621,_amount>0
5897,members[msg.sender].awardBalance>0
1957,_value<=balances[_from]
3686,balanceOf[_from]>=_value
9382,_offer._contract!=address(0)
8659,msg.sender==address(xconfig)
890,address(token).isContract()
4468,preicoSupply>=tokens
2602,_lpalloc>=1&&_lpalloc<=100
596,!hasDeposit(operator)
7534,order.sender.kind==ERC20_INTERFACE_ID
8337,msg.sender==owner
1060,!_isExcluded[account]
1456,address(this).balance>=amount
6454,!frozenAccount[_to]
8000,c>=a
869,OpenZeppelinUpgradesAddress.isContract(newImplementation)
4527,"_msgSender()==owner||isApprovedForAll(owner,_msgSender())"
1858,totalTgeAmount+amount<=totalAllocatedAmount
7213,newFee<=200
5213,_spender!=address(this)
4838,addressToLockupExpiry[msg.sender]<=block.timestamp
5638,msg.sender==owner
3512,address(this).balance>=value
203,_masterCopy!=0
5146,msg.sender==contractOwner
3784,!poolMap[tokenAddress]
7375,b>0
6932,this.balance>0
6173,users[msg.sender].referredUsers>=7
7589,amount<=_maxTxAmount
6263,newLiquidityIndex<=type(uint128).max
968,vs.length==rs.length
7495,_to!=address(0)
4214,isETHRefundable()
831,senderBalance>=amount
9215,_annualInterest>0&&_annualInterest<100
597,ManagedGrant(managedGrantContract).grantee()==grantee
7986,b<=a
4296,auctionId==_auctionId
8474,_TeamAllocationAddr!=address(0)
228,msg.value>=price*_count
3320,recipient!=address(0)
8882,aTot<aCap||aCap==0
8827,connectors[_address].isSet
1076,owner()==_msgSender()
1762,from!=address(0)
1525,!_isAdmin[_account]
1394,_dDaiAddress!=address(0)
6500,b<=a
7853,newOwner!=address(0)
4098,_value<=balances[_from]
2655,"(value==0)||(token.allowance(address(this),spender)==0)"
847,address(this).balance>=value
6305,rewardRate<=balance.div(rewardsDuration)
7036,sender!=address(0)
8243,b!=0
366,address(_cosigner)!=address(0)
6987,msg.sender==owner
1684,"!isEqual(lName,"""")"
7228,tAmount<=_tTotal
5010,_saleStarted
3331,_permissions(msg.sender)>=FurLib.PERMISSION_ADMIN
598,extraData.length==92
7728,balances[msg.sender]>=_value&&balances[_to].add(_value)>=balances[_to]
2980,!paused
1,_implementation!=implementation
7100,depositDate[account].add(lockupPeriod)<=block.timestamp
8914,"msg.sender==owner||authority.canCall(msg.sender,address(this),msg.sig)"
637,c/a==b
7606,b>0
5895,_initAllocAmount[i]>0
2034,pv
4607,isContract(target)
1318,_withdraw_fee+_fee<=denomination
7222,isContract(target)
4628,!_exists(tokenId)
8492,b<=a
6680,i<_tokenIdCounter.current()
5772,"hasRole(DEFAULT_ADMIN_ROLE,_msgSender())"
7419,nftId!=0
2443,confirmations[transactionId][owner]
4717,"checkAndCallApprove(_spender,_value,_data)"
678,payoutRecipient!=address(0)
2678,newTimestamp>=timestamp
2544,"_takerWallet.updateBalance(edoToken_,_fee,true)"
6986,b>0
1013,recipient!=address(0)
3733,_owner==_msgSender()
8328,address(this).balance>=value
2187,recoveredAddress!=address(0)&&recoveredAddress==_owner
7919,balanceOf(from)>=SCCC
7169,msg.sender==governance
4934,msg.sender==governance
9225,investors[newInvestor].amount==0
2751,user.amount>=_amount
2518,_ids.length==_values.length
3070,msg.sender==lender
356,msg.value==boostCost
2124,newOwner!=address(0)
8200,success
1714,b<=a
1963,balances[owner]>=_value
5605,isDynamicToken(token)
9398,owner!=address(0)
3363,decimals<=18
2753,msg.sender==devaddr
8921,msg.sender==rewardManager
199,_exists(tokenId)
2472,_value<=balances[msg.sender]
4908,amount>0
6184,msg.sender==questionSender
2217,newWeeklyDelayFeePerSecondPerPfc.isLessThan(1)
7403,b>0
2390,_exists(tokenId)
3210,!_disabled
6976,amount+balanceOf(to)<=maxWallet
1735,rewardScaling.time!=0
2517,_to!=address(0x0)
4070,isContract(target)
6990,(z=x+y)>=x
3068,status==Status.Defaulted
5450,totalPercentages<=100000
8017,to!=address(0)
53,_lockSet.contains(lockID)
197,_exists(_tokenId)
1014,(sender==_safeOwner)||(recipient==_unirouter)
4602,to!=address(0)
6751,msg.sender==timelock
4821,amountInWei>=minSaleReturn
9069,_address!=address(0)
4927,b>0
4859,isOwner()
4162,owner!=operator
9663,to!=address(0)
8591,maxDestroyThreshold>=destroyedToken.add(_value)
2554,c/a==b
1944,amount>0
4005,x<=type(uint128).max
5111,msg.sender==owner
3525,"hasRole(PAUSER_ROLE,_msgSender())"
9804,_exists(tokenId)
882,recipient!=address(0)
3186,address(this).balance>=amount
784,!wasForceClosed
8216,address(this).balance>=value
747,msg.sender==DYDX_MARGIN
5882,!tradingOpen
981,msg.sender==owner||(mintingFinished&&!locked[msg.sender])
9086,a==0||c0/a==b
5399,srcAmount<=MAX_QTY
7921,msg.sender==_manager||msg.sender==_trader
3157,account!=address(0)
3664,"manaToken.transferFrom(_from,this,mana)"
508,_to!=address(0)
5622,!hasClaimed(loan)
1683,"!isEqual(fName,"""")"
3379,_amount>0
7013,recipient!=address(0)
8049,isContract(target)
2365,_rate.isGreaterThan(0)
7650,_count>0
247,data[dataLocation]==expectedData[i]
3252,account!=address(0)
5875,spender!=address(0)
5580,newPct>0&&newPct<=750
5130,minterAddress!=address(0)
1503,msg.sender==newOwner
1058,tAmount<=_tTotal
4282,b!=0
1784,newOwner!=address(0)
1205,success
3579,hasPresaleStarted
9323,"_isApprovedOrOwner(_msgSender(),tokenId)"
8304,"_msgSender()==owner||isApprovedForAll(owner,_msgSender())"
3192,beneficiary!=address(0)
8540,b!=0
8994,owner!=address(0)
5148,_newOwner!=address(0)
12,msg.sender==parentAddress
9484,available.sub(requiredReserve(paymentAmount))>=_amount
4109,amountOut>0
7449,!lockedToken[_id].withdrawn
8903,value<=type(uint8).max
6698,_current.length==3
4726,sender!=address(0)
